archetype #,Feature Name,P value (Mann-Whitney),Median Difference,Mean Difference,Significant after Benjamini-Hochberg correction?,Is first bin maximal?
SCLC-Y,GO FORMATION OF TRANSLATION PREINITIATION COMPLEX,0.0061556,0.31418,0.30553,1,1
SCLC-Y,GO NEGATIVE REGULATION OF DEFENSE RESPONSE,0.0011741,0.38054,0.30549,1,1
SCLC-Y,GO BINDING OF SPERM TO ZONA PELLUCIDA,0.00010828,0.2412,0.30523,1,1
SCLC-Y,GO REGULATION OF DNA CATABOLIC PROCESS,0.0020943,0.2922,0.30517,1,1
SCLC-Y,GO REGULATION OF NUCLEOCYTOPLASMIC TRANSPORT,0.0059338,0.36145,0.30494,1,1
SCLC-Y,GO REGULATION OF RESPONSE TO WOUNDING,0.0025586,0.32038,0.30483,1,1
SCLC-Y,GO MEMBRANE DISASSEMBLY,0.0059338,0.38928,0.30437,1,1
SCLC-Y,GO 3 PHOSPHOADENOSINE 5 PHOSPHOSULFATE METABOLIC PROCESS,0.0029959,0.32261,0.30334,1,1
SCLC-Y,GO KETONE BIOSYNTHETIC PROCESS,0.0037806,0.33603,0.3018,1,1
SCLC-Y,GO REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY,0.0079288,0.37298,0.30116,1,1
SCLC-Y,GO REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY,0.0055117,0.31742,0.30091,1,1
SCLC-Y,GO AUTOPHAGOSOME MATURATION,0.00087036,0.31082,0.30058,1,1
SCLC-Y,GO POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION,0.00083347,0.32135,0.30044,1,1
SCLC-Y,GO VESICLE BUDDING FROM MEMBRANE,0.0011254,0.36235,0.30027,1,1
SCLC-Y,GO REGULATION OF PROTEIN KINASE A SIGNALING,0.00073133,0.25136,0.29996,1,1
SCLC-Y,GO RETINOIC ACID RECEPTOR SIGNALING PATHWAY,0.014755,0.35965,0.29971,1,1
SCLC-Y,GO REGULATION OF MONOOXYGENASE ACTIVITY,0.0015095,0.30822,0.29969,1,1
SCLC-Y,GO REGULATION OF MACROPHAGE ACTIVATION,0.0042393,0.32658,0.29943,1,1
SCLC-Y,GO REGULATION OF CELLULAR KETONE METABOLIC PROCESS,0.00037344,0.34241,0.2983,1,1
SCLC-Y,GO ALPHA BETA T CELL ACTIVATION,0.0017084,0.33168,0.29804,1,1
SCLC-Y,GO RECEPTOR SIGNALING PATHWAY VIA STAT,0.0059338,0.3798,0.29728,1,1
SCLC-Y,GO POSITIVE REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,0.0026621,0.28586,0.29716,1,1
SCLC-Y,GO MUSCLE CELL MIGRATION,0.028854,0.39146,0.29647,1,1
SCLC-Y,GO RESPONSE TO MISFOLDED PROTEIN,0.0012773,0.30779,0.29545,1,1
SCLC-Y,GO LIPID STORAGE,0.0068665,0.35141,0.29484,1,1
SCLC-Y,GO REGULATION OF VIRAL INDUCED CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,0.0138,0.32903,0.29453,1,1
SCLC-Y,GO INTERLEUKIN 6 MEDIATED SIGNALING PATHWAY,0.02631,0.34407,0.29451,1,1
SCLC-Y,GO CELL ACTIVATION,0.00079804,0.3443,0.29381,1,1
SCLC-Y,GO MITOPHAGY,0.0010336,0.32296,0.29299,1,1
SCLC-Y,GO NEGATIVE REGULATION OF UBIQUITIN PROTEIN TRANSFERASE ACTIVITY,0.0011254,0.32411,0.29288,1,1
SCLC-Y,GO POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,0.0015733,0.23149,0.29234,1,1
SCLC-Y,GO POSITIVE REGULATION OF TELOMERASE RNA LOCALIZATION TO CAJAL BODY,0.028854,0.38944,0.29232,1,1
SCLC-Y,GO RIBONUCLEOSIDE TRIPHOSPHATE METABOLIC PROCESS,0.00010828,0.2779,0.29225,1,1
SCLC-Y,GO POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION,0.0020943,0.35527,0.29184,1,1
SCLC-Y,GO PROTEIN CATABOLIC PROCESS IN THE VACUOLE,0.0015733,0.26937,0.29176,1,1
SCLC-Y,GO RESPONSE TO BIOTIC STIMULUS,0.0012247,0.38358,0.29174,1,1
SCLC-Y,GO TRNA 5 END PROCESSING,0.0047478,0.31655,0.29119,1,1
SCLC-Y,GO POSITIVE REGULATION OF GLYCOPROTEIN BIOSYNTHETIC PROCESS,0.0051169,0.29374,0.29096,1,1
SCLC-Y,GO CELLULAR RESPONSE TO TOPOLOGICALLY INCORRECT PROTEIN,0.00073133,0.27899,0.29091,1,1
SCLC-Y,GO REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE,8.88E-05,0.29303,0.2897,1,1
SCLC-Y,GO REGULATION OF INFLAMMATORY RESPONSE TO ANTIGENIC STIMULUS,0.0071194,0.33686,0.28956,1,1
SCLC-Y,GO GOLGI TO VACUOLE TRANSPORT,0.0017799,0.34267,0.28908,1,1
SCLC-Y,GO CELLULAR RESPONSE TO CHEMICAL STRESS,0.00076401,0.32314,0.28882,1,1
SCLC-Y,GO PROTEIN FOLDING,0.00029645,0.26847,0.28862,1,1
SCLC-Y,GO CYTOPLASMIC SEQUESTERING OF PROTEIN,0.00051298,0.30595,0.28831,1,1
SCLC-Y,GO ACTIVATION OF PHOSPHOLIPASE C ACTIVITY,0.0012773,0.31457,0.28729,1,1
SCLC-Y,GO HEMATOPOIETIC STEM CELL DIFFERENTIATION,0.00056099,0.31163,0.28695,1,1
SCLC-Y,GO MYELOID LEUKOCYTE MIGRATION,0.023963,0.30702,0.28634,1,1
SCLC-Y,GO POSITIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY,0.0016396,0.36827,0.28592,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ENDOCYTOSIS,0.0049293,0.28804,0.2858,1,1
SCLC-Y,GO NEGATIVE REGULATION OF IMMUNE SYSTEM PROCESS,0.001448,0.31216,0.2855,1,1
SCLC-Y,GO REGULATION OF LIPID STORAGE,0.025507,0.27126,0.28547,1,1
SCLC-Y,GO POSITIVE REGULATION OF ENDOCYTOSIS,0.0015095,0.25215,0.28539,1,1
SCLC-Y,GO REGULATION OF LYSOSOMAL LUMEN PH,0.0076503,0.23609,0.28528,1,1
SCLC-Y,GO PYRIMIDINE CONTAINING COMPOUND METABOLIC PROCESS,6.90E-05,0.27845,0.28497,1,1
SCLC-Y,GO PRODUCTION OF SMALL RNA INVOLVED IN GENE SILENCING BY RNA,0.0024588,0.30115,0.28485,1,1
SCLC-Y,GO C21 STEROID HORMONE METABOLIC PROCESS,0.0079288,0.29701,0.28459,1,1
SCLC-Y,GO PURINE CONTAINING COMPOUND CATABOLIC PROCESS,0.004403,0.32271,0.28436,1,1
SCLC-Y,GO VESICLE TARGETING,0.0020112,0.3871,0.28429,1,1
SCLC-Y,GO CYTOPLASMIC TRANSLATIONAL INITIATION,0.01247,0.34203,0.28374,1,1
SCLC-Y,GO NEGATIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,0.00051298,0.32642,0.28317,1,1
SCLC-Y,GO REGULATION OF LYMPHOCYTE MIGRATION,0.010146,0.37777,0.28304,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS,0.0040811,0.37165,0.28193,1,1
SCLC-Y,GO STEROID HORMONE BIOSYNTHETIC PROCESS,0.0097991,0.30486,0.28138,1,1
SCLC-Y,GO MITOTIC CYTOKINETIC PROCESS,0.0055117,0.30644,0.28128,1,1
SCLC-Y,GO MACROPHAGE ACTIVATION,0.0063849,0.25691,0.28122,1,1
SCLC-Y,GO ESTABLISHMENT OF PROTEIN LOCALIZATION TO VACUOLE,0.00037344,0.30647,0.28106,1,1
SCLC-Y,GO REGULATION OF POSTTRANSCRIPTIONAL GENE SILENCING,0.0013889,0.35702,0.28086,1,1
SCLC-Y,GO DEFENSE RESPONSE,0.0018542,0.37768,0.28068,1,1
SCLC-Y,GO REGULATION OF PEPTIDYL SERINE PHOSPHORYLATION,0.0017799,0.2041,0.28011,1,1
SCLC-Y,GO RESPONSE TO LEPTIN,0.02631,0.37499,0.27982,1,1
SCLC-Y,GO LACTATION,0.0045725,0.31133,0.27968,1,1
SCLC-Y,GO POSITIVE REGULATION OF PHOSPHOLIPID BIOSYNTHETIC PROCESS,0.0061556,0.30559,0.27939,1,1
SCLC-Y,GO MODULATION OF PROCESS OF OTHER ORGANISM,0.022501,0.40699,0.27878,1,1
SCLC-Y,GO REGULATION OF RECEPTOR SIGNALING PATHWAY VIA STAT,0.0097991,0.33876,0.27814,1,1
SCLC-Y,GO LYMPHOCYTE MIGRATION,0.0026621,0.38089,0.27692,1,1
SCLC-Y,GO POST TRANSLATIONAL PROTEIN MODIFICATION,0.00061317,0.29592,0.27585,1,1
SCLC-Y,GO VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY,0.0082164,0.26165,0.27544,1,1
SCLC-Y,GO GOLGI TO PLASMA MEMBRANE PROTEIN TRANSPORT,0.0040811,0.26535,0.27514,1,1
SCLC-Y,GO POSITIVE REGULATION OF RNA POLYMERASE II TRANSCRIPTION PREINITIATION COMPLEX ASSEMBLY,0.015254,0.32038,0.27482,1,1
SCLC-Y,GO MITOTIC NUCLEAR ENVELOPE DISASSEMBLY,0.023222,0.31037,0.27464,1,1
SCLC-Y,GO NUCLEAR TRANSCRIBED MRNA CATABOLIC PROCESS,0.0066217,0.33078,0.27428,1,1
SCLC-Y,GO POSITIVE REGULATION OF DNA RECOMBINATION,0.00024585,0.25817,0.27398,1,1
SCLC-Y,GO POSITIVE REGULATION OF NUCLEOTIDE BIOSYNTHETIC PROCESS,0.0029959,0.24795,0.27387,1,1
SCLC-Y,GO POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION,0.0042393,0.29553,0.27341,1,1
SCLC-Y,GO RESPONSE TO ENDOPLASMIC RETICULUM STRESS,0.00053648,0.27856,0.27318,1,1
SCLC-Y,GO POSITIVE REGULATION OF HEMOPOIESIS,0.0023626,0.25505,0.27287,1,1
SCLC-Y,GO VIRION ASSEMBLY,0.00019396,0.28007,0.27249,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE,0.0059338,0.28556,0.27242,1,1
SCLC-Y,GO PROTEIN LIPID COMPLEX ASSEMBLY,0.0015095,0.30973,0.2724,1,1
SCLC-Y,GO RNA CATABOLIC PROCESS,0.00042822,0.29119,0.27157,1,1
SCLC-Y,GO RIBONUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.0051169,0.31862,0.27115,1,1
SCLC-Y,GO NUCLEAR ENVELOPE ORGANIZATION,0.00090875,0.32217,0.27074,1,1
SCLC-Y,GO NEGATIVE REGULATION OF RESPONSE TO OXIDATIVE STRESS,0.0021804,0.2594,0.27036,1,1
SCLC-Y,GO ENDOTHELIAL CELL DEVELOPMENT,0.014755,0.39357,0.27012,1,1
SCLC-Y,GO POSITIVE REGULATION OF RECEPTOR MEDIATED ENDOCYTOSIS,0.0040811,0.21641,0.26972,1,1
SCLC-Y,GO MYELOID LEUKOCYTE DIFFERENTIATION,0.0009903,0.3005,0.269,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELL ACTIVATION,0.0017084,0.29471,0.26837,1,1
SCLC-Y,GO HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN,0.0076503,0.38,0.26832,1,1
SCLC-Y,GO REGULATION OF CELLULAR AMINE METABOLIC PROCESS,0.0027694,0.29891,0.26719,1,1
SCLC-Y,GO LEUKOCYTE CELL CELL ADHESION,0.0039282,0.32698,0.26543,1,1
SCLC-Y,GO REGULATION OF VIRAL TRANSCRIPTION,0.005311,0.31232,0.26524,1,1
SCLC-Y,GO CELL CHEMOTAXIS,0.0091361,0.28811,0.26497,1,1
SCLC-Y,GO TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,0.0027694,0.27103,0.26473,1,1
SCLC-Y,GO PLATELET MORPHOGENESIS,0.0040811,0.25716,0.2636,1,1
SCLC-Y,GO NEGATIVE REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE,0.0138,0.31823,0.26349,1,1
SCLC-Y,GO STEROL TRANSPORT,0.0029959,0.32555,0.26333,1,1
SCLC-Y,GO LEUKOCYTE MIGRATION,0.0076503,0.30688,0.26329,1,1
SCLC-Y,GO BODY FLUID SECRETION,0.0033675,0.31181,0.26323,1,1
SCLC-Y,GO POSITIVE REGULATION OF VIRAL PROCESS,0.0017084,0.35462,0.26268,1,1
SCLC-Y,GO BLOOD COAGULATION INTRINSIC PATHWAY,0.01918,0.29916,0.26254,1,1
SCLC-Y,GO REGULATION OF IMMUNE RESPONSE,0.00090875,0.32969,0.26204,1,1
SCLC-Y,GO REGULATION OF INFLAMMATORY RESPONSE,0.0047478,0.33068,0.26124,1,1
SCLC-Y,GO CELL AGING,0.00046881,0.31791,0.26021,1,1
SCLC-Y,GO GLUCOSE 6 PHOSPHATE METABOLIC PROCESS,0.0071194,0.30389,0.25982,1,1
SCLC-Y,GO RESPONSE TO OXIDATIVE STRESS,0.00076401,0.26656,0.25945,1,1
SCLC-Y,GO GLYCOSYL COMPOUND METABOLIC PROCESS,0.00040918,0.26196,0.25943,1,1
SCLC-Y,GO REGULATION OF BODY FLUID LEVELS,0.0010786,0.325,0.25927,1,1
SCLC-Y,GO NEGATIVE REGULATION OF PROTEOLYSIS,0.0020112,0.36778,0.25846,1,1
SCLC-Y,GO POSITIVE REGULATION OF NEUTROPHIL MIGRATION,0.022501,0.27884,0.2583,1,1
SCLC-Y,GO PEPTIDYL TYROSINE MODIFICATION,0.00083347,0.27476,0.25819,1,1
SCLC-Y,GO REGULATION OF PROTON TRANSPORT,0.0097991,0.26936,0.25771,1,1
SCLC-Y,GO RESPONSE TO REACTIVE OXYGEN SPECIES,0.0017084,0.26224,0.25738,1,1
SCLC-Y,GO REGULATION OF PROTEIN CATABOLIC PROCESS IN THE VACUOLE,0.01427,0.28538,0.25681,1,1
SCLC-Y,GO REGULATION OF TOLL LIKE RECEPTOR SIGNALING PATHWAY,0.0049293,0.30569,0.25587,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN DEPHOSPHORYLATION,0.0016396,0.15943,0.25471,1,1
SCLC-Y,GO POSITIVE REGULATION OF IMMUNE SYSTEM PROCESS,0.0017799,0.28587,0.25445,1,1
SCLC-Y,GO REGULATION OF HUMORAL IMMUNE RESPONSE,0.0051169,0.30316,0.2536,1,1
SCLC-Y,GO REGULATION OF T CELL DIFFERENTIATION IN THYMUS,0.0018542,0.27411,0.25338,1,1
SCLC-Y,GO REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL,0.00061317,0.32912,0.25284,1,1
SCLC-Y,GO INTEGRIN ACTIVATION,0.020453,0.25257,0.25153,1,1
SCLC-Y,GO POSITIVE REGULATION OF LIPID LOCALIZATION,0.0024588,0.26767,0.25128,1,1
SCLC-Y,GO CELLULAR NITROGEN COMPOUND CATABOLIC PROCESS,0.00027004,0.27717,0.25113,1,1
SCLC-Y,GO POSITIVE REGULATION OF TRANSCRIPTION REGULATORY REGION DNA BINDING,0.0094624,0.26086,0.25108,1,1
SCLC-Y,GO POSITIVE REGULATION OF PEPTIDYL TYROSINE PHOSPHORYLATION,0.01247,0.29487,0.25092,1,1
SCLC-Y,GO NEGATIVE REGULATION OF INFLAMMATORY RESPONSE,0.0029959,0.24273,0.25086,1,1
SCLC-Y,GO ALPHA BETA T CELL DIFFERENTIATION,0.0039282,0.2936,0.25027,1,1
SCLC-Y,GO T HELPER CELL LINEAGE COMMITMENT,0.0082164,0.25863,0.25012,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN KINASE B SIGNALING,0.0016396,0.29353,0.2501,1,1
SCLC-Y,GO NUCLEOBASE CONTAINING SMALL MOLECULE BIOSYNTHETIC PROCESS,0.0011741,0.27079,0.24984,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELLULAR COMPONENT MOVEMENT,0.004403,0.2739,0.24977,1,1
SCLC-Y,GO GOLGI VESICLE BUDDING,0.0057193,0.32101,0.24958,1,1
SCLC-Y,GO COPII COATED VESICLE BUDDING,0.010505,0.34003,0.24916,1,1
SCLC-Y,GO REGULATION OF LYMPHOCYTE CHEMOTAXIS,0.01247,0.27711,0.24824,1,1
SCLC-Y,GO RESPONSE TO INTERLEUKIN 4,0.0015733,0.23237,0.24815,1,1
SCLC-Y,GO REGULATION OF MRNA CATABOLIC PROCESS,0.0015733,0.30361,0.24802,1,1
SCLC-Y,GO PROTEIN LOCALIZATION TO VACUOLE,0.00087036,0.25333,0.24746,1,1
SCLC-Y,GO PROTEIN PROCESSING,0.0026621,0.27593,0.2474,1,1
SCLC-Y,GO NCRNA PROCESSING,0.0094624,0.32556,0.24733,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELL CELL ADHESION,0.0042393,0.28114,0.24641,1,1
SCLC-Y,GO MIDBODY ABSCISSION,0.0174,0.2897,0.24604,1,1
SCLC-Y,GO PURINERGIC NUCLEOTIDE RECEPTOR SIGNALING PATHWAY,0.010146,0.31995,0.24603,1,1
SCLC-Y,GO EXTRACELLULAR VESICLE BIOGENESIS,0.010874,0.27246,0.24599,1,1
SCLC-Y,GO REGULATION OF LYMPHOCYTE ACTIVATION,0.0018542,0.28178,0.2459,1,1
SCLC-Y,GO HORMONE BIOSYNTHETIC PROCESS,0.0079288,0.23566,0.24546,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE,0.0037806,0.25416,0.24466,1,1
SCLC-Y,GO T CELL ACTIVATION,0.0023626,0.27308,0.24388,1,1
SCLC-Y,GO PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS,0.0082164,0.2916,0.24347,1,1
SCLC-Y,GO DE NOVO PROTEIN FOLDING,0.0028806,0.24996,0.24307,1,1
SCLC-Y,GO POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION,0.0129,0.31038,0.24251,1,1
SCLC-Y,GO POSITIVE REGULATION OF IMMUNE RESPONSE,0.0017084,0.31229,0.24249,1,1
SCLC-Y,GO PROTEIN KINASE A SIGNALING,0.0017799,0.22161,0.24221,1,1
SCLC-Y,GO RIBOSOME BIOGENESIS,0.024724,0.26484,0.24216,1,1
SCLC-Y,GO POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY,0.023222,0.31459,0.24079,1,1
SCLC-Y,GO PROTEIN TARGETING TO MEMBRANE,0.0129,0.30749,0.24024,1,1
SCLC-Y,GO RIBONUCLEOTIDE CATABOLIC PROCESS,0.024724,0.23897,0.23996,1,1
SCLC-Y,GO REGULATION OF ERAD PATHWAY,0.00019396,0.19199,0.2395,1,1
SCLC-Y,GO REGULATION OF RESPONSE TO BIOTIC STIMULUS,0.0068665,0.31733,0.23884,1,1
SCLC-Y,GO REGULATION OF LEUKOCYTE DEGRANULATION,0.028854,0.24586,0.23883,1,1
SCLC-Y,GO REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION,0.0027694,0.2663,0.23862,1,1
SCLC-Y,GO PLASMA MEMBRANE ORGANIZATION,0.0020112,0.20157,0.23836,1,1
SCLC-Y,GO POSITIVE REGULATION OF TYPE I INTERFERON PRODUCTION,0.0094624,0.3475,0.23835,1,1
SCLC-Y,GO REGULATION OF CELL ACTIVATION,0.0020943,0.27187,0.23831,1,1
SCLC-Y,GO REGULATION OF DEFENSE RESPONSE,0.004403,0.31205,0.23747,1,1
SCLC-Y,GO REGULATION OF EXECUTION PHASE OF APOPTOSIS,0.001448,0.26259,0.23713,1,1
SCLC-Y,GO NEGATIVE REGULATION OF BLOOD VESSEL DIAMETER,0.013344,0.26,0.23682,1,1
SCLC-Y,GO REGULATION OF PHOSPHOLIPASE C ACTIVITY,0.0068665,0.22792,0.23582,1,1
SCLC-Y,GO RETROGRADE VESICLE MEDIATED TRANSPORT GOLGI TO ENDOPLASMIC RETICULUM,0.0011741,0.23908,0.23526,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY,0.005311,0.24473,0.23492,1,1
SCLC-Y,GO POSITIVE REGULATION OF BLOOD VESSEL DIAMETER,0.027136,0.33286,0.23411,1,1
SCLC-Y,GO NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS,0.00040918,0.22625,0.2334,1,1
SCLC-Y,GO MEMBRANE LIPID CATABOLIC PROCESS,0.015767,0.35597,0.23264,1,1
SCLC-Y,GO POSITIVE REGULATION OF INTERFERON GAMMA PRODUCTION,0.019808,0.22637,0.23223,1,1
SCLC-Y,GO REGULATION OF GENE SILENCING,0.0027694,0.2818,0.23182,1,1
SCLC-Y,GO IMMUNOGLOBULIN PRODUCTION INVOLVED IN IMMUNOGLOBULIN MEDIATED IMMUNE RESPONSE,0.0021804,0.24139,0.23107,1,1
SCLC-Y,GO PROTEIN LOCALIZATION TO LYSOSOME,0.0040811,0.2628,0.23031,1,1
SCLC-Y,GO POSITIVE REGULATION OF CELLULAR PROTEIN CATABOLIC PROCESS,0.0012247,0.22027,0.22859,1,1
SCLC-Y,GO ORGANIC CYCLIC COMPOUND CATABOLIC PROCESS,0.00032527,0.26148,0.22853,1,1
SCLC-Y,GO RUFFLE ORGANIZATION,0.0017084,0.23669,0.22833,1,1
SCLC-Y,GO RECEPTOR MEDIATED ENDOCYTOSIS,0.0013321,0.21918,0.22804,1,1
SCLC-Y,GO LYMPHOCYTE ACTIVATION,0.0019312,0.25556,0.22743,1,1
SCLC-Y,GO REGULATION OF RECEPTOR RECYCLING,0.011648,0.19346,0.22741,1,1
SCLC-Y,GO CELLULAR RESPONSE TO OXYGEN LEVELS,0.0035004,0.29987,0.22725,1,1
SCLC-Y,GO POSITIVE REGULATION OF LIPID KINASE ACTIVITY,0.019808,0.3168,0.22678,1,1
SCLC-Y,GO INTERMEMBRANE LIPID TRANSFER,0.0045725,0.27118,0.2261,1,1
SCLC-Y,GO CELLULAR RESPONSE TO ABIOTIC STIMULUS,0.0026621,0.30957,0.22588,1,1
SCLC-Y,GO REGULATION OF CELL KILLING,0.028854,0.3394,0.22562,1,1
SCLC-Y,GO CHAPERONE COFACTOR DEPENDENT PROTEIN REFOLDING,0.0094624,0.25269,0.22555,1,1
SCLC-Y,GO REGULATION OF INNATE IMMUNE RESPONSE,0.0097991,0.31197,0.22498,1,1
SCLC-Y,GO RESPONSE TO OSMOTIC STRESS,0.0079288,0.30034,0.22481,1,1
SCLC-Y,GO REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY,0.0068665,0.25204,0.22466,1,1
SCLC-Y,GO REGULATION OF PEPTIDASE ACTIVITY,0.0085133,0.32252,0.22439,1,1
SCLC-Y,GO CYTOPLASMIC SEQUESTERING OF TRANSCRIPTION FACTOR,0.010874,0.25436,0.22413,1,1
SCLC-Y,GO REGULATION OF IMMUNE SYSTEM PROCESS,0.0017799,0.26013,0.2237,1,1
SCLC-Y,GO PIGMENT BIOSYNTHETIC PROCESS,0.0036381,0.25144,0.22353,1,1
SCLC-Y,GO POSITIVE REGULATION OF MAPK CASCADE,0.0023626,0.19821,0.22342,1,1
SCLC-Y,GO HYPEROSMOTIC RESPONSE,0.025507,0.26139,0.22188,1,1
SCLC-Y,GO RESPONSE TO PH,0.023222,0.2253,0.22174,1,1
SCLC-Y,GO PROTEIN HOMOTETRAMERIZATION,0.0013321,0.20373,0.22173,1,1
SCLC-Y,GO REGULATION OF PROTEOLYSIS,0.0019312,0.29529,0.22156,1,1
SCLC-Y,GO POSITIVE REGULATION OF SUPRAMOLECULAR FIBER ORGANIZATION,0.013344,0.23014,0.22094,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN CATABOLIC PROCESS,0.00064092,0.22045,0.22047,1,1
SCLC-Y,GO REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY,0.0071194,0.28093,0.21947,1,1
SCLC-Y,GO POSITIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS,0.0094624,0.32288,0.21907,1,1
SCLC-Y,GO RESPONSE TO OXYGEN LEVELS,0.013344,0.31862,0.21856,1,1
SCLC-Y,GO POSITIVE REGULATION OF BLOOD CIRCULATION,0.0017799,0.18311,0.21622,1,1
SCLC-Y,GO POSITIVE REGULATION OF PHOSPHOLIPID METABOLIC PROCESS,0.01684,0.25789,0.21621,1,1
SCLC-Y,GO TRANSLATIONAL ELONGATION,0.011648,0.26624,0.216,1,1
SCLC-Y,GO ORGANELLE INHERITANCE,0.019808,0.27889,0.21529,1,1
SCLC-Y,GO POSITIVE REGULATION OF DEFENSE RESPONSE,0.010874,0.32962,0.21464,1,1
SCLC-Y,GO AGING,0.0015095,0.24574,0.21411,1,1
SCLC-Y,GO RESPONSE TO IONIZING RADIATION,0.005311,0.2712,0.21356,1,1
SCLC-Y,GO NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.0026621,0.24238,0.21356,1,1
SCLC-Y,GO PEPTIDE BIOSYNTHETIC PROCESS,0.0031154,0.23768,0.21274,1,1
SCLC-Y,GO MULTI MULTICELLULAR ORGANISM PROCESS,0.015767,0.26014,0.21252,1,1
SCLC-Y,GO POSITIVE REGULATION OF PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION OR REMOVAL,0.0174,0.29669,0.21228,1,1
SCLC-Y,GO POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED IMMUNITY,0.029747,0.32459,0.2119,1,1
SCLC-Y,GO NCRNA METABOLIC PROCESS,0.016296,0.29148,0.20964,1,1
SCLC-Y,GO CELLULAR KETONE METABOLIC PROCESS,0.0017799,0.2798,0.20907,1,1
SCLC-Y,GO REGULATION OF OXIDOREDUCTASE ACTIVITY,0.0025586,0.19318,0.20813,1,1
SCLC-Y,GO INTERLEUKIN 4 PRODUCTION,0.022501,0.2729,0.20753,1,1
SCLC-Y,GO ACTIVATION OF IMMUNE RESPONSE,0.0023626,0.26971,0.20734,1,1
SCLC-Y,GO PURINE NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS,0.0129,0.25185,0.20688,1,1
SCLC-Y,GO REGULATION OF VACUOLE ORGANIZATION,0.011255,0.19027,0.20625,1,1
SCLC-Y,GO NEGATIVE REGULATION OF HEART CONTRACTION,0.022501,0.15897,0.20624,1,1
SCLC-Y,GO POSITIVE REGULATION OF LIPID METABOLIC PROCESS,0.0036381,0.27253,0.20606,1,1
SCLC-Y,GO AUTOPHAGOSOME ORGANIZATION,0.0013321,0.19442,0.20518,1,1
SCLC-Y,GO REGULATION OF GLYCOPROTEIN METABOLIC PROCESS,0.0073805,0.23836,0.20507,1,1
SCLC-Y,GO PEPTIDE METABOLIC PROCESS,0.0013321,0.22554,0.20414,1,1
SCLC-Y,GO MAINTENANCE OF LOCATION IN CELL,0.00051298,0.20563,0.20388,1,1
SCLC-Y,GO MAINTENANCE OF LOCATION,0.0009903,0.19344,0.20355,1,1
SCLC-Y,GO POSITIVE REGULATION OF INTRACELLULAR SIGNAL TRANSDUCTION,0.0031154,0.21992,0.20298,1,1
SCLC-Y,GO REGULATION OF RESPONSE TO EXTERNAL STIMULUS,0.0042393,0.27489,0.20211,1,1
SCLC-Y,GO PROTEIN TARGETING,0.0013321,0.22771,0.20152,1,1
SCLC-Y,GO POSITIVE REGULATION OF RESPONSE TO EXTERNAL STIMULUS,0.017977,0.30415,0.19985,1,1
SCLC-Y,GO REGULATION OF CHEMOTAXIS,0.0055117,0.21321,0.19939,1,1
